esg_text,labels
"$5,440,440 $2,778,093 $9,801,972 $11,606,068 $6,472,999  North America $4,788,665 $4,520,545 $4,996,881 $5,719,667 $5,459,863  Latin America® $2,507,863 $2,134,833 $1,200,680 $3,371,355 $1,350,623  EMEA $407,535 $988,612 $915,180 $2,320,280 $921,009  Asia Pacific (excluding China) $855,386 $863,638 $841,510 $1,516,954 $998,341  The Company's response to natural disasters is tracked at the business geography level.",Environment - Energy
Figures reflect tracking of Lenovo Foundation Beijing.,Environment - Energy
Figures reflect tracking of Brazilian tax incentive programs.,Environment - Energy
Figures include the Company’s commitment to the India Companies Act.,Environment - Energy
"KRWNH™  Employee volunteering and giving  FY 2019/20 2020/21 2021/22 2022/23 2023/24  Employee volunteering hours (through efforts sponsored by Lenovo)  North America 9,838 4,161 5,873 13,093 18,537  Rest of world 17,046 15,335 77,564 34,96] 68,342  Estimated value’ of employee volunteer hours $1,156,022 $838,307 $3,587,791 $2,066,322 $3,735,797  Employee giving?",Environment - Energy
"Lenovo match of global employee donations $1,344,085 $1,541,679 $2,239,305 $1,813,404 $1,951,105  ] Calculated based on an entry level hourly wage of $43 per hour.",Environment - Energy
2 Represents the corporate match from the Company for employees around the world (not employees’ personal contributions).,Environment - Energy
Contribution to and impact on communities  FY 2019/20 2020/21 2021/22 2022/23 2023/24  Total contribution to communities!,Environment - Energy
"$14,482,776 $11,831,274 $20,867,596 $28,340,914 $17,897,690  Estimated value?",Environment - Energy
"of community impact through $16,982,883 $14,211,260 $24,455,388 $30,407,236 $21,633,488  philanthropy and volunteerism  ] Represents sum of cash contributions, product donations, and the Company's match of employee contributions.",Environment - Energy
2 Represents sum of estimated value of employee volunteerism.,Environment - Energy
"""Love on” Annual Service Project  FY 2019/20 2020/21 2021/22 2022/23 2023/24  Participating locations 54 52 79 73 66  Number of projects 86 132 117 126 135  Number of employee volunteers 2,855 3,120 3,653 3,747 4,940  Number of hours spent on direct, hands-on 13,355 19,267 13,538 16,180 25,236  service  Number of individuals directly impacted through 55,942 38,478 42,075 67,520 47,871  projects  108 Lenovo Group Limited 2023/24 Environmental, Social and Governance Report  FY 2019/20 2020/21 2021/22 2022/23 2023/24  Total GHG emissions by scope  Scope 1 7,766 7,269 6,069 6,303 4,969  Scope 2 (location-based) 162,597 177,678 191,778 202,440 196,859  Scope 2 (market-based) 23,852 21,519 21,160 19,540 17,997  Scope 1 and Scope 2 (location-based) 170,363 184,947 197,847 208,742 201,828  Scope 3 22,122,637 23,966,561 17,422,913 18,741,480 15,100,063  Scope 3 upstream categories 8,179,637 8,112,061 8,971,913 10,133,480 7,844,595  Scope 3 downstream categories 13,943,000 15,854,500 8,451000 8,608,000 7,255,468  Scope 3 emissions by category  Business Travel 46,900 11,900 20,255 38,846 41,630  Product Transportation?",Environment - Energy
"616,416 815,262 737,979 538,156 360,152  Emissions from Waste?",Environment - Energy
"2,110 1,770 1,810 1,808 2,135  Employee Commuting 24,900 39,800 41,043 45,568 56,585  Purchased Goods and Services**> 7,032,426 6,495,779 7,798,826 8,662,378 6,507,693  Fuel- and Energy-Related Activities 10,385 11,050 12,000 12,924 12,700  (not included in Scope 1 or 2)  Use of Sold Products’ 13,669,000 =15,551.000 = 8,270,000 8,451,000 7,131,203  End of Life Treatment of Sold Products’ 274,000 303,500 181,000 157,000 124,265  Capital Goods® 446,500 736,500 360,000 833,800 863,700  Totals may differ from exact sums of individual figures due to rounding.",Environment - Energy
"Product transportation emissions include finished goods transport, from factories to customers.",Environment - Energy
"The calculation based on Global  Logistics Emission Council (GLEC) methodology and provided by the Company’s third-party service provider EcoTranslT, Ecotrans!T  tool aligns with WTW (Well-to-wheel) GHG emissions.",Environment - Energy
Includes warehouse emissions starting from FY 2022/23.,Environment - Energy
"Emissions from waste include nonhazardous waste, hazardous waste and wastewater from all manufacturing, R&D locations and some  large offices.",Environment - Energy
No product waste is included.,Environment - Energy
Updated emission factors were used in calculation for the Scope 3 Category 1 (Purchased Goods and Services) emission amount in FY  2023/24 to improve accuracy.,Environment - Energy
The emission amounts from previous years remain unchanged given the insignificance of the impact (less  than 0.55%) to the reported amounts.,Environment - Energy
Purchased good's and services include suppliers covering 100% of direct global suppliers soend.,Environment - Energy
"Due to data availability, emissions are  estimated based on procurement spending in FY 2022/23.",Environment - Energy
The US Environmentally-Extended Inout-Output (USEEIO) supply chain  emission factors database from US Environmental Protection Agency (US EPA) were used for emission factors for different type of  purchased commodities.,Environment - Energy
Fuel- and energy-related activities (not included in Scope 1 or 2) include transmission & distribution (T&D) losses from the Company's  worldwide purchased electricity and natural gas.,Environment - Water
A World Bank database and Energy Star Performance Rating document were used for  determining T&D loss rates.,Environment - Energy
"The Company used the current Product Attribute Impact Algorithm (PAIA) notebook, desktop, monitor, tablet, all-in-one, thin client and  server tool for calculating emissions of its typical notebook, desktop, monitor, tablet, all-in-one, thin client and server.",Environment - Energy
"The calculated  results show emissions distribution by different parts and also for use, packaging, transportation, and end-of-life treatment categories.",Environment - Energy
"The emissions associated with use and end-of-life treatment of sold products were estimated on a “narrow” baseline for the typical  notebook, desktop, monitor, tablet, all-in-one, thin client and server multiplied by sold/shipped product volumes.",Environment - Energy
Emissions from capital goods are based on purchased capital goods in a given year.,Environment - Energy
"The 2012 Guidelines to Defra GHG Conversion  Factors for Company Reporting, Annex 13 was used for emission factors for different type of capital goods adjusted for inflation rate  and exchange rate.",Environment - Energy
"Lenovo Group Limited 2023/24 Environmental, Social and Governance Report 109  xIpueddy ssai6oid |qy Wa}-6u07 + sjebue] pue saniqoalqo ‘soueWOpLeEd SW SouUJeW pajepljosuoy uleyo Ajddns jeqojD + sedUeWIaAOH |elID0S jeJUsWUOIIAUQ Yoda siyj jnogy siaye] sAWNDeXy  Scope 1 and 2 (location-based) 3.36 3.04 2.76 3.37 3.55  Scope 1 emissions by market (MT CO,e)  Brazil 340 202 57 3] 23  Chinese Mainland 3,190 3,826 3,719 2,401 1,978  Taiwan, China O O - - 316  Germany 652 73) 831 720 650  Hungary - - 379 132 151  India 84 104 58 44 33  Japan 191 216 226 202 194  Mexico 625 97 80 340 151  United States 2,484 1,93] 525 896 697  Rest of the World!",Environment - Energy
